115/03/10  優良廠商資料,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
89982791,義力營造股份有限公司,臺中市北屯區水景里軍福十一路553號1樓,3.15,交通部,臺北市中正區仁愛路一段50號,朱瑞傑,(02)23492185,jakechu@motc.gov.tw,金路獎實施要點,114/11/01,115/10/31,交通部114年10月16日交路字第11450120011號函,jakechu@motc.gov.tw
97702549,金主營造工程股份有限公司,彰化縣員林市萬年里員水路二段387號1樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
28412550,台灣世曦工程顧問股份有限公司,臺北市內湖區湖元里陽光街323號,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
05117325,遠揚營造工程股份有限公司 (Far Eastern General Contractor Inc.),臺北市大安區敦化南路二段267號5樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
12533071,豐順營造股份有限公司,臺北市中山區中山北路3段49號2樓之1,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
42965639,馬來西亞商金務大工程股份有限公司台灣分公司,臺北市松山區復興北路1號11樓之5,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
28412550,台灣世曦工程顧問股份有限公司,臺北市內湖區湖元里陽光街323號,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
94114202,宏義工程股份有限公司,新北市板橋區中正路80巷7之1號2樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
22220892,劦盛工程顧問有限公司,臺中市北區健行里忠明路424號6樓之2,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
94804902,松東營造股份有限公司,雲林縣水林鄉水南村埔尾路33-2號1樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
04723653,"亞新工程顧問股份有限公司 (MOH AND ASSOCIATES,INC.)",新北市汐止區新台五路1段112號22樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
28412550,台灣世曦工程顧問股份有限公司,臺北市內湖區湖元里陽光街323號,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
22270392,協誠營造股份有限公司,臺中市西屯區大鵬里文心路三段241號5樓之6,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
22220892,劦盛工程顧問有限公司,臺中市北區健行里忠明路424號6樓之2,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
12136930,春原營造股份有限公司,臺北市中山區復興北路502號4樓之2、4樓之3,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
86151049,建業工程顧問有限公司,臺北市中正區忠孝東路2段122號8樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
53353798,華光工程顧問股份有限公司,臺北市內湖區陽光街383號2樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
80101310,新舜營造有限公司,臺南市麻豆區新興里仁愛路10號之1一樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
97586963,黎明工程顧問股份有限公司,臺中市南屯區大墩十七街137號3樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
84124259,"中興工程顧問股份有限公司 (Sinotech Engineering Consultants, Ltd.)",臺北市松山區南京東路五段171號14樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
03028404,工信工程股份有限公司,臺北市大安區市民大道四段102號8樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
22428605,宇泰工程顧問有限公司,臺北市松山區南京東路5段145之1號12樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
16266074,傑瀚營造有限公司,桃園市桃園區大興西路2段61號18樓,A.17,勞動部,臺北市中山區松江路207號11樓,王光畇,(02)89956666#8300,bobo0956@osha.gov.tw,推動職業安全衛生優良工程金安獎選拔作業要點,113/10/29,115/10/28,勞職授字第1130206747號,113年度「推動職業安全衛生優良公共工程及人員選拔」
54040253,都市里人規劃設計有限公司,臺北市大安區忠孝東路4段320號4樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
84124259,"中興工程顧問股份有限公司 (Sinotech Engineering Consultants, Ltd.)",臺北市松山區南京東路五段171號14樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
16772571,凱頓工程股份有限公司,臺北市內湖區新湖三路130號6樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
97586963,黎明工程顧問股份有限公司,臺中市南屯區大墩十七街137號3樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
28412550,台灣世曦工程顧問股份有限公司,臺北市內湖區湖元里陽光街323號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
17954058,葉世宗建築師事務所,臺南市東區中華東路三段389號14F之2,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
33029464,中興電工機械股份有限公司,新北市中和區中正路801號3樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
33284077,"華城電機股份有限公司 (Fortune  Electric  Co., Ltd.)",桃園市中壢區吉林路10號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
11039306,士林電機廠股份有限公司,臺北市士林區忠誠里19鄰中山北路六段88號16樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
90424465,日商傑富意工程技術股份有限公司台灣分公司,臺北市中山區中山北路2段96號7樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
20817282,中鼎工程股份有限公司 (CTCI CORPORATION),臺北市士林區中山北路六段89號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
28621901,俊鼎機械廠股份有限公司,高雄市大社區興工路5號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
85909968,泰洲營造股份有限公司,高雄市左營區立大路1號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
80101310,新舜營造有限公司,臺南市麻豆區新興里仁愛路10號之1一樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
12533071,豐順營造股份有限公司,臺北市中山區中山北路3段49號2樓之1,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
42965639,馬來西亞商金務大工程股份有限公司台灣分公司,臺北市信義區市民大道六段288號8樓之7,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
22064421,真毅營造有限公司,高雄市鳳山區平等路55號8樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
97282032,星能股份有限公司 (STAR ENERGY CORPORATION),臺北市內湖區瑞光路480號12樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
03210607,利德工程股份有限公司,臺北市中正區館前路20號9樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
86620818,盛河營造有限公司,高雄市三民區堅如路20號1樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
25020313,鴻捷營造有限公司,雲林縣麥寮鄉麥豐村華興路13巷4號1樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
85088245,瑩祐營造有限公司,臺東縣臺東市豐榮里柳州街227巷12號2樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
28782878,宥穎工程有限公司,臺中市北區淡溝里臺灣大道二段360號7樓之2,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
79994734,鑫豐營造有限公司,高雄市燕巢區瓊林里瓊林路101號1樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
94750878,順風營造有限公司,花蓮縣花蓮市國裕里富吉路83號,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
86083681,翔益營造有限公司,新北市蘆洲區民生街36號5樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
55872697,"大將作工業股份有限公司 (TCT XENZO INDUSTRIES CO ., LTD.)",臺中市北區淡溝里臺灣大道二段360號22樓之1,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
45103889,晉升營造有限公司,苗栗縣竹南鎮環市路一段49號1樓,3.13,經濟部,臺北市中正區福州街15號,范竣程,(02)23713161#658,jcfan@moea.gov.tw,經濟部公共工程優質獎評選及獎勵作業要點,114/09/03,115/09/02,經營字第11421427520號,114年度「公共工程優質獎」 
